# SUBTLEX-US word frequencies — the 20,000 most frequent surface forms.
#
# Brysbaert, M., & New, B. (2009). Moving beyond Kučera and Francis: A critical
# evaluation of current word frequency norms and the introduction of a new and
# improved word frequency measure for American English. Behavior Research
# Methods, 41(4), 977–990. https://doi.org/10.3758/BRM.41.4.977
#
# Corpus: 51 million words of American English film and television subtitles.
# Obtained through the ISC-licensed repackaging words/subtlex-word-frequencies
# (github.com/words/subtlex-word-frequencies, commit 1b16b4c, 2020-02-13), which
# keeps the Word and FREQcount columns of SUBTLEXus74286wordstextversion.txt.
# The authors permit redistribution of SUBTLEX-US for any purpose. This file is
# that list sorted by count, truncated to the first 20,000 rows, on 2026-09-12.
#
# Columns: rank, word, count. A word is capitalized when the corpus more often
# capitalizes it than not ("I", "Mr", "Congratulations"). Contraction fragments
# ("s", "t", "don") are present because the source splits on apostrophes.
# Surface forms, not lemmas. Generated — do not edit by hand.
10364	Roxy	129
10365	Mu	129
10366	Fitch	129
10367	underestimated	128
10368	drastic	128
10369	annoy	128
10370	bathe	128
10371	funnier	128
10372	dumbest	128
10373	reluctant	128
10374	expired	128
10375	obligations	128
10376	stressful	128
10377	agitated	128
10378	peeping	128
10379	graduating	128
10380	processed	128
10381	foreplay	128
10382	lectures	128
10383	teeny	128
10384	theatrical	128
10385	amused	128
10386	endangered	128
10387	extinct	128
10388	cling	128
10389	fortunes	128
10390	dread	128
10391	felon	128
10392	miniature	128
10393	synthetic	128
10394	trunks	128
10395	newborn	128
10396	payday	128
10397	copied	128
10398	packet	128
10399	Titanic	128
10400	brew	128
10401	executives	128
10402	symbols	128
10403	immigration	128
10404	lovebirds	128
10405	screwdriver	128
10406	puffs	128
10407	sovereign	128
10408	Robbins	128
10409	Cupid	128
10410	inning	128
10411	postman	128
10412	Marx	128
10413	zebra	128
10414	clone	128
10415	carriers	128
10416	shaman	128
10417	Penelope	128
10418	Casablanca	128
10419	Mort	128
10420	Wick	128
10421	Gage	128
10422	Avalon	128
10423	Stifler	128
10424	battling	127
10425	refresh	127
10426	applies	127
10427	drooling	127
10428	anticipation	127
10429	paws	127
10430	conclude	127
10431	unreal	127
10432	ache	127
10433	imperative	127
10434	colder	127
10435	sordid	127
10436	whiff	127
10437	wider	127
10438	forgiving	127
10439	provoke	127
10440	brink	127
10441	elevated	127
10442	leftovers	127
10443	representation	127
10444	translated	127
10445	improvise	127
10446	precautions	127
10447	sections	127
10448	announcing	127
10449	intrusion	127
10450	salty	127
10451	knack	127
10452	precedent	127
10453	rust	127
10454	intensity	127
10455	cupboard	127
10456	buff	127
10457	landscape	127
10458	mute	127
10459	snoop	127
10460	alphabet	127
10461	gurney	127
10462	whimpering	127
10463	Spears	127
10464	slogan	127
10465	clutch	127
10466	villagers	127
10467	poll	127
10468	timber	127
10469	buggy	127
10470	premier	127
10471	composer	127
10472	harbour	127
10473	Albuquerque	127
10474	jurors	127
10475	Bogey	127
10476	Ripper	127
10477	Cedar	127
10478	Becker	127
10479	Cesar	127
10480	Rog	127
10481	Clare	127
10482	Toddy	127
10483	tor	127
10484	chewed	126
10485	regulation	126
10486	convictions	126
10487	supervision	126
10488	triggered	126
10489	luckiest	126
10490	attach	126
10491	frustrating	126
10492	occupy	126
10493	strokes	126
10494	awarded	126
10495	explodes	126
10496	mandatory	126
10497	detained	126
10498	justified	126
10499	mixture	126
10500	vouch	126
10501	downhill	126
10502	measuring	126
10503	external	126
10504	insured	126
10505	indoors	126
10506	catastrophe	126
10507	bozo	126
10508	ideals	126
10509	businessmen	126
10510	sinner	126
10511	economics	126
10512	studios	126
10513	apocalypse	126
10514	assassinated	126
10515	encore	126
10516	extraction	126
10517	gem	126
10518	defect	126
10519	beggar	126
10520	indictment	126
10521	Cher	126
10522	hairdresser	126
10523	suture	126
10524	grapefruit	126
10525	lumber	126
10526	parasite	126
10527	patent	126
10528	roulette	126
10529	sodium	126
10530	mutiny	126
10531	Legion	126
10532	Valiant	126
10533	imperial	126
10534	watchman	126
10535	sphere	126
10536	Davies	126
10537	unicorn	126
10538	ot	126
10539	Siam	126
10540	exploit	125
10541	preparations	125
10542	profitable	125
10543	stoop	125
10544	elbows	125
10545	rendered	125
10546	startled	125
10547	undone	125
10548	peeking	125
10549	restroom	125
10550	steep	125
10551	adored	125
10552	horribly	125
10553	lunchtime	125
10554	interpret	125
10555	unimportant	125
10556	testicles	125
10557	combo	125
10558	fading	125
10559	fascist	125
10560	knob	125
10561	refuge	125
10562	awaken	125
10563	illusions	125
10564	masculine	125
10565	horrid	125
10566	rim	125
10567	bred	125
10568	enhance	125
10569	presidency	125
10570	takeoff	125
10571	hypothetical	125
10572	wed	125
10573	assassins	125
10574	finale	125
10575	oranges	125
10576	maternity	125
10577	crystals	125
10578	stump	125
10579	penicillin	125
10580	zap	125
10581	bridesmaid	125
10582	ultrasound	125
10583	runt	125
10584	Tucson	125
10585	caretaker	125
10586	hind	125
10587	Aurora	125
10588	Burrows	125
10589	Bartlett	125
10590	Sims	125
10591	Cassandra	125
10592	Dowd	125
10593	differ	124
10594	calmly	124
10595	compensate	124
10596	manufacture	124
10597	swearing	124
10598	wildest	124
10599	generate	124
10600	excessive	124
10601	competent	124
10602	dedicate	124
10603	puzzles	124
10604	composition	124
10605	chipped	124
10606	orientation	124
10607	undress	124
10608	assistants	124
10609	cages	124
10610	Abc	124
10611	centers	124
10612	icebox	124
10613	honourable	124
10614	scatter	124
10615	skulls	124
10616	workplace	124
10617	homeboy	124
10618	bodyguards	124
10619	curry	124
10620	Portuguese	124
10621	polka	124
10622	Zurich	124
10623	gadget	124
10624	ora	124
10625	Gong	124
10626	tyre	124
10627	diver	124
10628	Ss	124
10629	Ole	124
10630	Sandman	124
10631	Dell	124
10632	Quagmire	124
10633	Lacey	124
10634	Katrina	124
10635	Ludwig	124
10636	Kingston	124
10637	Gant	124
10638	Boomer	124
10639	professionally	123
10640	brushed	123
10641	formerly	123
10642	uphold	123
10643	stirred	123
10644	weirdest	123
10645	obtained	123
10646	productive	123
10647	scratches	123
10648	stared	123
10649	loony	123
10650	undressed	123
10651	harmed	123
10652	inject	123
10653	platinum	123
10654	imminent	123
10655	swam	123
10656	homesick	123
10657	performer	123
10658	dares	123
10659	gloomy	123
10660	jog	123
10661	gardening	123
10662	latte	123
10663	scramble	123
10664	florist	123
10665	mechanics	123
10666	villages	123
10667	squealing	123
10668	hoax	123
10669	elections	123
10670	repent	123
10671	lair	123
10672	Ml	123
10673	Wa	123
10674	Toronto	123
10675	Browning	123
10676	Kwan	123
10677	Brock	123
10678	costing	122
10679	smug	122
10680	cleans	122
10681	violate	122
10682	destructive	122
10683	supplied	122
10684	nagging	122
10685	sweets	122
10686	bending	122
10687	furry	122
10688	reflexes	122
10689	monstrous	122
10690	obstruction	122
10691	humility	122
10692	seniors	122
10693	collective	122
10694	pompous	122
10695	decaf	122
10696	slash	122
10697	sinned	122
10698	tart	122
10699	grammar	122
10700	prostitution	122
10701	diarrhea	122
10702	launching	122
10703	revenue	122
10704	Yanks	122
10705	honk	122
10706	preach	122
10707	antenna	122
10708	Cosmo	122
10709	Capitol	122
10710	Edison	122
10711	nomination	122
10712	Wichita	122
10713	Taffy	122
10714	Asher	122
10715	communicating	121
10716	ordeal	121
10717	retain	121
10718	uncertain	121
10719	countless	121
10720	adjusting	121
10721	skilled	121
10722	stupidest	121
10723	willingly	121
10724	downright	121
10725	quits	121
10726	weaker	121
10727	hopping	121
10728	balanced	121
10729	exterior	121
10730	lifts	121
10731	pushy	121
10732	riots	121
10733	treatments	121
10734	viable	121
10735	condemn	121
10736	purity	121
10737	outsider	121
10738	vermin	121
10739	buyers	121
10740	incision	121
10741	mugs	121
10742	barefoot	121
10743	flyers	121
10744	franchise	121
10745	swab	121
10746	weeds	121
10747	bien	121
10748	filmed	121
10749	fishes	121
10750	omelet	121
10751	bankruptcy	121
10752	Buddhist	121
10753	detonator	121
10754	Mediterranean	121
10755	Oof	121
10756	nuke	121
10757	Nebraska	121
10758	usher	121
10759	Muslim	121
10760	Frosty	121
10761	Jaguar	121
10762	limbo	121
10763	gypsies	121
10764	squeak	121
10765	loo	121
10766	Coral	121
10767	gorillas	121
10768	Ti	121
10769	Buttercup	121
10770	Kenya	121
10771	Jacqueline	121
10772	unaware	120
10773	curl	120
10774	transferring	120
10775	calculated	120
10776	lasting	120
10777	truthfully	120
10778	stimulating	120
10779	unfaithful	120
10780	obstacles	120
10781	retiring	120
10782	rinse	120
10783	testament	120
10784	patriotic	120
10785	suburbs	120
10786	titles	120
10787	fences	120
10788	grumpy	120
10789	hottie	120
10790	investments	120
10791	shady	120
10792	compatible	120
10793	frigging	120
10794	squared	120
10795	douche	120
10796	putz	120
10797	passports	120
10798	epic	120
10799	checkbook	120
10800	inhale	120
10801	photographers	120
10802	mortals	120
10803	ballistics	120
10804	markers	120
10805	sweatshirt	120
10806	meth	120
10807	goons	120
10808	moons	120
10809	masked	120
10810	duel	120
10811	senators	120
10812	glide	120
10813	Morocco	120
10814	mules	120
10815	ere	120
10816	Gunner	120
10817	Rand	120
10818	Hurrah	120
10819	Baba	120
10820	Babylon	120
10821	gobble	120
10822	Jeremiah	120
10823	Peabody	120
10824	Pinocchio	120
10825	Avenger	120
10826	Hotch	120
10827	Barnaby	120
10828	improving	119
10829	appearing	119
10830	troubling	119
10831	indefinitely	119
10832	rightful	119
10833	bursting	119
10834	vocabulary	119
10835	mumbling	119
10836	burying	119
10837	bummed	119
10838	drafted	119
10839	beverage	119
10840	odor	119
10841	preference	119
10842	calculations	119
10843	factories	119
10844	simultaneously	119
10845	wedge	119
10846	whim	119
10847	graphic	119
10848	scanning	119
10849	hallucinations	119
10850	chic	119
10851	throttle	119
10852	layers	119
10853	albums	119
10854	companions	119
10855	woe	119
10856	pas	119
10857	corral	119
10858	deputies	119
10859	Englishman	119
10860	organisation	119
10861	boner	119
10862	scripts	119
10863	undead	119
10864	meatloaf	119
10865	nominated	119
10866	Reds	119
10867	venom	119
10868	tov	119
10869	Vogue	119
10870	Darwin	119
10871	cobbler	119
10872	semi	119
10873	Ufo	119
10874	cant	119
10875	Macbeth	119
10876	Morrow	119
10877	Christy	119
10878	Della	119
10879	Mammy	119
10880	Chug	119
10881	Lina	119
10882	Hy	119
10883	utmost	118
10884	bragging	118
10885	craziest	118
10886	describing	118
10887	speculation	118
10888	earliest	118
10889	reasonably	118
10890	ditched	118
10891	graceful	118
10892	remedy	118
10893	scraping	118
10894	squeezed	118
10895	swears	118
10896	nightfall	118
10897	decorate	118
10898	wiring	118
10899	cowardly	118
10900	phenomenal	118
10901	injected	118
10902	surrendered	118
10903	soy	118
10904	pluck	118
10905	souvenirs	118
10906	retail	118
10907	unauthorized	118
10908	comply	118
10909	dibs	118
10910	flop	118
10911	siege	118
10912	pools	118
10913	sweethearts	118
10914	liberation	118
10915	ounces	118
10916	Pd	118
10917	Baptist	118
10918	Milwaukee	118
10919	bleach	118
10920	airfield	118
10921	ballerina	118
10922	Gl	118
10923	regime	118
10924	hooters	118
10925	cheesecake	118
10926	kangaroo	118
10927	Spade	118
10928	Hampshire	118
10929	amulet	118
10930	Jed	118
10931	Barb	118
10932	scrolls	118
10933	Carole	118
10934	questionable	117
10935	cornered	117
10936	heavier	117
10937	entertained	117
10938	backseat	117
10939	peacefully	117
10940	conceive	117
10941	wraps	117
10942	sling	117
10943	hallowed	117
10944	peeing	117
10945	swung	117
10946	monument	117
10947	negotiation	117
10948	geography	117
10949	phrases	117
10950	reactions	117
10951	suburban	117
10952	duplicate	117
10953	dimensions	117
10954	robes	117
10955	forgave	117
10956	recruiting	117
10957	schizophrenic	117
10958	breaker	117
10959	hamburgers	117
10960	Mexicans	117
10961	trophies	117
10962	drilling	117
10963	fetish	117
10964	Awol	117
10965	congregation	117
10966	jumper	117
10967	inventor	117
10968	mow	117
10969	kite	117
10970	granddaddy	117
10971	mortar	117
10972	Csi	117
10973	Athens	117
10974	doth	117
10975	stockholders	117
10976	sera	117
10977	Bombay	117
10978	Mercer	117
10979	Cheetah	117
10980	jester	117
10981	Lilith	117
10982	Judah	117
10983	repeatedly	116
10984	Needless	116
10985	slowed	116
10986	effectively	116
10987	concealed	116
10988	drunks	116
10989	schedules	116
10990	itchy	116
10991	parting	116
10992	pleading	116
10993	reflex	116
10994	hors	116
10995	colleges	116
10996	captive	116
10997	horseshit	116
10998	jerking	116
10999	intersection	116
11000	ownership	116
11001	practices	116
11002	tread	116
11003	crispy	116
11004	gallon	116
11005	jukebox	116
11006	unborn	116
11007	weighing	116
11008	edgy	116
11009	frantic	116
11010	hysteria	116
11011	booking	116
11012	flair	116
11013	jerky	116
11014	smoker	116
11015	chant	116
11016	geeks	116
11017	chaplain	116
11018	yogurt	116
11019	lenses	116
11020	midgets	116
11021	meadow	116
11022	moth	116
11023	broccoli	116
11024	Gangway	116
11025	Cleopatra	116
11026	goon	116
11027	Prague	116
11028	scroll	116
11029	Paramount	116
11030	Cornell	116
11031	Qu	116
11032	Tong	116
11033	Vega	116
11034	Lars	116
11035	Kemp	116
11036	Barlow	116
11037	Berger	116
11038	spreads	115
11039	comfy	115
11040	desired	115
11041	memorable	115
11042	staged	115
11043	deranged	115
11044	itching	115
11045	glued	115
11046	shouted	115
11047	dashing	115
11048	presently	115
11049	withdrawn	115
11050	lengths	115
11051	stabbing	115
11052	thinner	115
11053	soothing	115
11054	affectionate	115
11055	correspondence	115
11056	offshore	115
11057	vultures	115
11058	awareness	115
11059	bounds	115
11060	moody	115
11061	nickels	115
11062	Theoretically	115
11063	actresses	115
11064	terrain	115
11065	traitors	115
11066	butterflies	115
11067	mayonnaise	115
11068	aluminum	115
11069	Trump	115
11070	darlings	115
11071	knitting	115
11072	managers	115
11073	sensor	115
11074	translator	115
11075	crocodile	115
11076	meatballs	115
11077	perjury	115
11078	softball	115
11079	simulation	115
11080	Oakland	115
11081	zombies	115
11082	Mc	115
11083	Zealand	115
11084	militia	115
11085	Mormon	115
11086	cabaret	115
11087	spacecraft	115
11088	Achilles	115
11089	sanitarium	115
11090	Dunne	115
11091	Nietzschean	115
11092	wonderfully	114
11093	clarify	114
11094	concludes	114
11095	suspense	114
11096	violating	114
11097	dependent	114
11098	infamous	114
11099	prospects	114
11100	biblical	114
11101	maintained	114
11102	basics	114
11103	defended	114
11104	plunge	114
11105	strung	114
11106	messes	114
11107	slams	114
11108	prescribed	114
11109	tens	114
11110	stem	114
11111	console	114
11112	grilled	114
11113	waiters	114
11114	probability	114
11115	pussies	114
11116	targeting	114
11117	utility	114
11118	pizzas	114
11119	pretzels	114
11120	tremble	114
11121	salami	114
11122	granddad	114
11123	habitat	114
11124	recipes	114
11125	Bali	114
11126	Cod	114
11127	Tang	114
11128	ar	114
11129	opium	114
11130	Parliament	114
11131	pipeline	114
11132	spices	114
11133	nukes	114
11134	Flora	114
11135	mas	114
11136	Oracle	114
11137	mutants	114
11138	Macfarlane	114
11139	rested	113
11140	combine	113
11141	overly	113
11142	stretching	113
11143	Housewives	113
11144	oblige	113
11145	decorating	113
11146	tilt	113
11147	clipped	113
11148	illegally	113
11149	advocate	113
11150	aroused	113
11151	darned	113
11152	autographs	113
11153	allegedly	113
11154	payoff	113
11155	stench	113
11156	shits	113
11157	shrapnel	113
11158	stretcher	113
11159	blinking	113
11160	grunt	113
11161	jacked	113
11162	larceny	113
11163	subpoena	113
11164	picket	113
11165	minority	113
11166	forks	113
11167	incorrect	113
11168	diabetic	113
11169	coupons	113
11170	snipers	113
11171	Dodgers	113
11172	offenders	113
11173	Sterling	113
11174	goof	113
11175	wiener	113
11176	scanners	113
11177	Cubs	113
11178	Emerson	113
11179	slipper	113
11180	Tinker	113
11181	Midway	113
11182	snails	113
11183	Jer	113
11184	Thor	113
11185	Hodge	113
11186	Billings	113
11187	Vi	113
11188	unbelievably	112
11189	comparing	112
11190	encouragement	112
11191	warmed	112
11192	afterward	112
11193	plugged	112
11194	lurking	112
11195	charade	112
11196	crashes	112
11197	leaks	112
11198	puberty	112
11199	solemn	112
11200	concluded	112
11201	posed	112
11202	solving	112
11203	textbook	112
11204	classics	112
11205	intensive	112
11206	blacked	112
11207	fleeing	112
11208	whipping	112
11209	grieve	112
11210	dire	112
11211	gauge	112
11212	brutality	112
11213	redemption	112
11214	cooling	112
11215	transform	112
11216	Renaissance	112
11217	rating	112
11218	seller	112
11219	constitutional	112
11220	Derby	112
11221	thermometer	112
11222	fungus	112
11223	heartbreak	112
11224	thermal	112
11225	cons	112
11226	hums	112
11227	refugees	112
11228	watermelon	112
11229	wills	112
11230	rabies	112
11231	Sierra	112
11232	Bangkok	112
11233	headmaster	112
11234	greenhouse	112
11235	Pharaoh	112
11236	Duffy	112
11237	Aristocrats	112
11238	Ware	112
11239	Xi	112
11240	Cleve	112
11241	ongoing	111
11242	overlooked	111
11243	loaned	111
11244	wiping	111
11245	vested	111
11246	exhausting	111
11247	guarantees	111
11248	persuasive	111
11249	quaint	111
11250	struggled	111
11251	treacherous	111
11252	rescuing	111
11253	geniuses	111
11254	import	111
11255	customary	111
11256	drained	111
11257	sleazy	111
11258	twisting	111
11259	constructive	111
11260	sinister	111
11261	sterile	111
11262	binding	111
11263	dads	111
11264	gourmet	111
11265	irritating	111
11266	bolts	111
11267	deliveries	111
11268	passive	111
11269	underage	111
11270	brushing	111
11271	bowls	111
11272	clips	111
11273	picky	111
11274	Yikes	111
11275	ante	111
11276	smear	111
11277	noose	111
11278	cliffs	111
11279	holster	111
11280	snob	111
11281	editorial	111
11282	renew	111
11283	discrimination	111
11284	melancholy	111
11285	abstract	111
11286	lawful	111
11287	perp	111
11288	fallout	111
11289	raisins	111
11290	undefeated	111
11291	skid	111
11292	paddles	111
11293	Philippines	111
11294	arcade	111
11295	polls	111
11296	erection	111
11297	wanker	111
11298	huddle	111
11299	coupon	111
11300	admissions	111
11301	Danish	111
11302	fibers	111
11303	nag	111
11304	crucify	111
11305	deported	111
11306	boar	111
11307	Grazie	111
11308	Garland	111
11309	Carmine	111
11310	merrily	111
11311	Monsignor	111
11312	Yuan	111
11313	Gotham	111
11314	Proteus	111
11315	stylish	110
11316	brightest	110
11317	crazier	110
11318	pickin	110
11319	analyzed	110
11320	experimenting	110
11321	factors	110
11322	criticize	110
11323	cushion	110
11324	formality	110
11325	troublemaker	110
11326	uncommon	110
11327	minimal	110
11328	oppose	110
11329	cloudy	110
11330	radiant	110
11331	sank	110
11332	disposition	110
11333	fearful	110
11334	targeted	110
11335	tickles	110
11336	anguish	110
11337	poles	110
11338	roster	110
11339	defective	110
11340	nausea	110
11341	weaknesses	110
11342	Ac	110
11343	cuddle	110
11344	haunting	110
11345	spectrum	110
11346	unseen	110
11347	upgrade	110
11348	civic	110
11349	hock	110
11350	storms	110
11351	conditioner	110
11352	allegations	110
11353	frames	110
11354	interstate	110
11355	poof	110
11356	Australian	110
11357	bankers	110
11358	cameraman	110
11359	vending	110
11360	drool	110
11361	ventilation	110
11362	cables	110
11363	mantle	110
11364	correspondent	110
11365	Enterprises	110
11366	hijacked	110
11367	uncles	110
11368	Coney	110
11369	tee	110
11370	Bailiff	110
11371	vie	110
11372	Wyoming	110
11373	tacos	110
11374	orchid	110
11375	Sioux	110
11376	Neo	110
11377	accommodate	109
11378	pursued	109
11379	sliced	109
11380	catchy	109
11381	separately	109
11382	spilling	109
11383	naming	109
11384	partially	109
11385	exaggerating	109
11386	boredom	109
11387	courtyard	109
11388	excite	109
11389	truthful	109
11390	challenges	109
11391	cooperating	109
11392	intellect	109
11393	invites	109
11394	memorized	109
11395	watering	109
11396	craving	109
11397	hauling	109
11398	ingredients	109
11399	representatives	109
11400	depart	109
11401	implied	109
11402	blur	109
11403	ridden	109
11404	applaud	109
11405	impulses	109
11406	incomplete	109
11407	controversial	109
11408	viewing	109
11409	ambushed	109
11410	compensation	109
11411	seating	109
11412	prisons	109
11413	cheats	109
11414	mayhem	109
11415	museums	109
11416	telephoned	109
11417	competitors	109
11418	silverware	109
11419	disarm	109
11420	pans	109
11421	slay	109
11422	wrecking	109
11423	closets	109
11424	cabs	109
11425	mushroom	109
11426	spree	109
11427	whiskers	109
11428	blinds	109
11429	exhaust	109
11430	Ca	109
11431	auxiliary	109
11432	crossroads	109
11433	diplomat	109
11434	implant	109
11435	oneself	109
11436	missionary	109
11437	firemen	109
11438	cheater	109
11439	greens	109
11440	Persian	109
11441	Smiley	109
11442	Bahamas	109
11443	dew	109
11444	salsa	109
11445	slutty	109
11446	twitch	109
11447	civilisation	109
11448	lice	109
11449	goo	109
11450	freighter	109
11451	rink	109
11452	flier	109
11453	hamster	109
11454	ozone	109
11455	Tombstone	109
11456	uranium	109
11457	lobsters	109
11458	Gran	109
11459	Strangler	109
11460	Micah	109
11461	intentionally	108
11462	enlighten	108
11463	concentrating	108
11464	Ordinarily	108
11465	marched	108
11466	seemingly	108
11467	tabs	108
11468	hygiene	108
11469	ingenious	108
11470	bodily	108
11471	openly	108
11472	chopping	108
11473	trails	108
11474	initiated	108
11475	freelance	108
11476	hitched	108
11477	mentality	108
11478	planting	108
11479	sighted	108
11480	founder	108
11481	moods	108
11482	delusions	108
11483	outnumbered	108
11484	snot	108
11485	brawl	108
11486	dense	108
11487	mackerel	108
11488	retainer	108
11489	sweeps	108
11490	cashed	108
11491	stairwell	108
11492	defenses	108
11493	tile	108
11494	networks	108
11495	hypothetically	108
11496	catalogue	108
11497	deli	108
11498	tack	108
11499	dictator	108
11500	editing	108
11501	flute	108
11502	waffle	108
11503	sacks	108
11504	trenches	108
11505	Sands	108
11506	youse	108
11507	Lordy	108
11508	docking	108
11509	snip	108
11510	barbershop	108
11511	threesome	108
11512	amigos	108
11513	Arabs	108
11514	hacker	108
11515	array	108
11516	ether	108
11517	Polk	108
11518	owls	108
11519	panda	108
11520	Mam	108
11521	Woodward	108
11522	Boon	108
11523	Fielding	108
11524	Striker	108
11525	Thorpe	108
11526	Sumner	108
11527	Piglet	108
11528	discovering	107
11529	miraculous	107
11530	sorted	107
11531	exchanged	107
11532	surroundings	107
11533	admiration	107
11534	despicable	107
11535	influenced	107
11536	lacks	107
11537	clarity	107
11538	addressing	107
11539	dynamic	107
11540	outdoors	107
11541	bruised	107
11542	logged	107
11543	unanimous	107
11544	hosting	107
11545	Phew	107
11546	prevail	107
11547	threatens	107
11548	crazed	107
11549	checkup	107
11550	trifle	107
11551	beak	107
11552	detour	107
11553	leagues	107
11554	routes	107
11555	contrast	107
11556	decorator	107
11557	prosperity	107
11558	mischief	107
11559	bimbo	107
11560	powdered	107
11561	vine	107
11562	Dickens	107
11563	straws	107
11564	moans	107
11565	projection	107
11566	blaze	107
11567	goggles	107
11568	psychiatry	107
11569	peppers	107
11570	paramedic	107
11571	thong	107
11572	Yorker	107
11573	evacuated	107
11574	printer	107
11575	intercom	107
11576	Cub	107
11577	stride	107
11578	burglars	107
11579	containment	107
11580	crest	107
11581	measles	107
11582	titty	107
11583	communism	107
11584	doodle	107
11585	insulin	107
11586	Albany	107
11587	blacksmith	107
11588	coronation	107
11589	weatherman	107
11590	Diem	107
11591	Socrates	107
11592	Hoss	107
11593	Garret	107
11594	Starr	107
11595	snowboarding	107
11596	Apaches	107
11597	Kahuna	107
11598	investigations	106
11599	owning	106
11600	agreeing	106
11601	emergencies	106
11602	formally	106
11603	accepts	106
11604	prevented	106
11605	uneasy	106
11606	guided	106
11607	boarded	106
11608	commotion	106
11609	faults	106
11610	loathe	106
11611	crave	106
11612	foolishness	106
11613	folding	106
11614	index	106
11615	mailed	106
11616	preaching	106
11617	guiding	106
11618	thicker	106
11619	conception	106
11620	rooting	106
11621	postcards	106
11622	calculate	106
11623	endings	106
11624	awakened	106
11625	ghastly	106
11626	wreckage	106
11627	impotent	106
11628	unsolved	106
11629	consumer	106
11630	Naw	106
11631	addicts	106
11632	bargaining	106
11633	caterer	106
11634	haste	106
11635	nasal	106
11636	trend	106
11637	junkies	106
11638	landlady	106
11639	maggots	106
11640	quart	106
11641	runners	106
11642	sighing	106
11643	detonate	106
11644	email	106
11645	specs	106
11646	voters	106
11647	manure	106
11648	pioneer	106
11649	gunman	106
11650	grinding	106
11651	safari	106
11652	Va	106
11653	Boulder	106
11654	Moo	106
11655	communion	106
11656	plaque	106
11657	Wales	106
11658	Smokey	106
11659	Wilder	106
11660	rhino	106
11661	Nan	106
11662	Ravens	106
11663	Jing	106
11664	Petunia	106
11665	Aggie	106
11666	belonging	105
11667	oddly	105
11668	supports	105
11669	stinker	105
11670	accompanied	105
11671	consume	105
11672	disrespectful	105
11673	aching	105
11674	admits	105
11675	manpower	105
11676	primarily	105
11677	weave	105
11678	blames	105
11679	hobbies	105
11680	imprisoned	105
11681	radios	105
11682	circumstance	105
11683	initially	105
11684	removal	105
11685	unavailable	105
11686	verified	105
11687	apprehended	105
11688	authorize	105
11689	marital	105
11690	spoils	105
11691	confiscated	105
11692	episodes	105
11693	parental	105
11694	traditions	105
11695	lowlife	105
11696	taping	105
11697	limitations	105
11698	extras	105
11699	waved	105
11700	sweaters	105
11701	fruitcake	105
11702	hoist	105
11703	seventy	105
11704	transported	105
11705	Congressional	105
11706	fours	105
11707	lakes	105
11708	nighttime	105
11709	decay	105
11710	biggie	105
11711	espresso	105
11712	superstition	105
11713	howl	105
11714	squirrels	105
11715	Brazilian	105
11716	sleeper	105
11717	testifying	105
11718	oats	105
11719	diaphragm	105
11720	plains	105
11721	whooping	105
11722	colonial	105
11723	Peachy	105
11724	princes	105
11725	Puli	105
11726	coyotes	105
11727	beetle	105
11728	possum	105
11729	lunar	105
11730	Ava	105
11731	Neela	105
11732	Captions	104
11733	welcomed	104
11734	educate	104
11735	regarded	104
11736	promptly	104
11737	refrain	104
11738	vivid	104
11739	cooperative	104
11740	fairness	104
11741	rewards	104
11742	intends	104
11743	fraction	104
11744	charitable	104
11745	appoint	104
11746	enchanting	104
11747	pitched	104
11748	gruesome	104
11749	spooked	104
11750	assurance	104
11751	babysit	104
11752	dues	104
11753	forum	104
11754	pointy	104
11755	specials	104
11756	surplus	104
11757	outline	104
11758	pedal	104
11759	budge	104
11760	portfolio	104
11761	unmarried	104
11762	frown	104
11763	glitter	104
11764	washer	104
11765	clapping	104
11766	Gandhi	104
11767	lamps	104
11768	fishermen	104
11769	hybrid	104
11770	practising	104
11771	brook	104
11772	bono	104
11773	scraps	104
11774	Ap	104
11775	hillbilly	104
11776	Paging	104
11777	squads	104
11778	organism	104
11779	lavender	104
11780	cum	104
11781	plank	104
11782	filmmaker	104
11783	onstage	104
11784	pharmaceutical	104
11785	Lotus	104
11786	Munich	104
11787	Krauts	104
11788	Saul	104
11789	Thatcher	104
11790	bale	104
11791	Starling	104
11792	delivers	103
11793	pretends	103
11794	publicly	103
11795	considers	103
11796	squeezing	103
11797	stacked	103
11798	homicidal	103
11799	frightens	103
11800	reviewing	103
11801	whispered	103
11802	instruction	103
11803	pavement	103
11804	render	103
11805	submitted	103
11806	refined	103
11807	voluntary	103
11808	wrinkles	103
11809	cerebral	103
11810	divert	103
11811	repulsive	103
11812	fiery	103
11813	frenzy	103
11814	helmets	103
11815	plugs	103
11816	scales	103
11817	seafood	103
11818	aide	103
11819	crock	103
11820	distorted	103
11821	hovering	103
11822	glitch	103
11823	dishwasher	103
11824	helper	103
11825	humping	103
11826	pelvis	103
11827	vibrations	103
11828	chariot	103
11829	cosy	103
11830	anarchy	103
11831	lantern	103
11832	meltdown	103
11833	outlook	103
11834	radiator	103
11835	mainframe	103
11836	Radiology	103
11837	graffiti	103
11838	Guild	103
11839	Caveman	103
11840	Tribune	103
11841	Salvador	103
11842	Midge	103
11843	Stoner	103
11844	Cartwright	103
11845	Madeleine	103
11846	Ka	103
11847	Cornwall	103
11848	Taft	103
11849	Bateman	103
11850	characteristics	102
11851	sincerity	102
